RGPs	cluster	spot_id
NZ_CP121557.1_RGP_7	cluster_2914	spot_8
NZ_CP142667.1_RGP_5	cluster_931	spot_31
NZ_JAXORD010000001.1_RGP_0	cluster_14566	spot_11
NZ_JEYH01000013.1_RGP_0	cluster_6277	spot_19
NZ_JADIWM010000040.1_RGP_0	cluster_13539	No spot
NZ_CP038258.1_RGP_1	cluster_13540	spot_98
NZ_JAPDKF010000081.1_RGP_0	cluster_13541	No spot
NZ_QFCA01000022.1_RGP_2	cluster_1822	No spot
NZ_JAYMFR010000230.1_RGP_0	cluster_7735	No spot
NZ_JBPEKV010000044.1_RGP_0	cluster_13542	No spot
NZ_JARVYP010000001.1_RGP_3	cluster_13543	spot_17
NZ_LYNM01000146.1_RGP_0	cluster_13544	No spot
NZ_CP038258.1_RGP_40	cluster_13545	spot_144
NZ_JAXOSB010000015.1_RGP_0	cluster_10160	No spot
NZ_JARTYB010000100.1_RGP_0	cluster_13546	No spot
NZ_JAPDKF010000077.1_RGP_0	cluster_12336	No spot
NZ_JAMKXB010000072.1_RGP_0	cluster_451	No spot
NZ_JAUEON010000014.1_RGP_0	cluster_15108	No spot
NZ_JARVXZ010000030.1_RGP_0	cluster_13547	No spot
NZ_JBDNEL010000002.1_RGP_6	cluster_12847	spot_34
NZ_AMGG01000012.1_RGP_0	cluster_13548	No spot
NZ_JARTYB010000084.1_RGP_0	cluster_13549	No spot
NZ_JAXOSB010000001.1_RGP_3	cluster_13550	spot_27
NZ_AMGG01000010.1_RGP_2	cluster_2914	spot_8
NZ_JARTXR010000015.1_RGP_1	cluster_13551	No spot
NZ_NGEL01000058.1_RGP_0	cluster_13552	No spot
NZ_VHFC01000038.1_RGP_0	cluster_13553	No spot
NZ_CP038258.1_RGP_14	cluster_4964	spot_20
NZ_CP121557.1_RGP_4	cluster_10560	spot_48
NZ_JARTYB010000048.1_RGP_0	cluster_4280	No spot
NZ_JAJKGW010000047.1_RGP_0	cluster_922	No spot
NZ_JEYH01000009.1_RGP_0	cluster_10160	No spot
NZ_JAXORD010000006.1_RGP_2	cluster_13554	spot_14
NZ_JBMFCH010000003.1_RGP_0	cluster_13555	No spot
NZ_JADIWM010000037.1_RGP_0	cluster_13556	No spot
NZ_JARTXU010000031.1_RGP_0	cluster_13557	spot_2
NZ_CP038258.1_RGP_6	cluster_13558	spot_33
NZ_WJNS01000045.1_RGP_0	cluster_5627	No spot
NZ_RQND01000001.1_RGP_1	cluster_13559	spot_27
NZ_JARTYB010000030.1_RGP_0	cluster_3744	No spot
NZ_JAPDKF010000122.1_RGP_0	cluster_13560	No spot
NZ_JABTWN010000091.1_RGP_0	cluster_13561	No spot
NZ_JBPEKV010000039.1_RGP_0	cluster_13562	No spot
NZ_JAAGTO010000019.1_RGP_0	cluster_3232	No spot
NZ_LYNM01000107.1_RGP_0	cluster_6124	No spot
NZ_CP038258.1_RGP_0	cluster_13362	spot_7
NZ_WJNS01000025.1_RGP_0	cluster_3934	No spot
NZ_AMGG01000068.1_RGP_0	cluster_5992	No spot
NZ_JARTYB010000112.1_RGP_0	cluster_118	No spot
NZ_JAMKXB010000054.1_RGP_0	cluster_13563	No spot
NZ_CP091359.1_RGP_0	cluster_8757	spot_11
NZ_JAKRBR010000035.1_RGP_0	cluster_11599	No spot
NZ_CP023020.1_RGP_4	cluster_13564	spot_343
NZ_JADVOJ010000003.1_RGP_0	cluster_11798	spot_33
NZ_RQND01000012.1_RGP_1	cluster_2317	spot_57
NZ_JBIMBX010000016.1_RGP_0	cluster_13565	No spot
NZ_JBAJXA010000074.1_RGP_0	cluster_13566	No spot
NZ_AMGG01000056.1_RGP_1	cluster_13567	No spot
NZ_JARVZK010000008.1_RGP_0	cluster_7163	No spot
NZ_CP163382.1_RGP_7	cluster_13568	spot_2
NZ_CP134555.1_RGP_24	cluster_7594	spot_35
NZ_WJNS01000048.1_RGP_0	cluster_3300	No spot
NZ_JBIMBX010000018.1_RGP_0	cluster_10800	No spot
NZ_JBAJXA010000057.1_RGP_0	cluster_15302	No spot
NZ_CP151697.1_RGP_0	cluster_8070	spot_11
NZ_JADAIY010000182.1_RGP_0	cluster_13654	No spot
NZ_NGEL01000016.1_RGP_0	cluster_1079	No spot
NZ_JARTYG010000051.1_RGP_0	cluster_11042	No spot
NZ_JAJDFW010000047.1_RGP_0	cluster_13569	No spot
NZ_JBAJXA010000034.1_RGP_0	cluster_931	No spot
NZ_CP121557.1_RGP_1	cluster_7731	spot_1
NZ_AMGG01000038.1_RGP_0	cluster_3177	No spot
NZ_JBMFCH010000002.1_RGP_0	cluster_115	spot_33
NZ_JADIWM010000029.1_RGP_0	cluster_13570	No spot
NZ_JFEZ01000002.1_RGP_0	cluster_12045	spot_52
NZ_JBAITD010000031.1_RGP_0	cluster_3925	No spot
NZ_JAXOSB010000006.1_RGP_1	cluster_13571	spot_17
NZ_AMGG01000032.1_RGP_0	cluster_12424	No spot
NZ_JBAJXA010000031.1_RGP_0	cluster_13572	No spot
NZ_QFCA01000012.1_RGP_0	cluster_13573	No spot
NZ_RFCY01000002.1_RGP_0	cluster_13574	spot_33
NZ_JAAGTO010000012.1_RGP_0	cluster_3552	No spot
NZ_LYNM01000086.1_RGP_0	cluster_5749	No spot
NZ_JAHUQC010000123.1_RGP_0	cluster_5749	No spot
NZ_WJNS01000020.1_RGP_0	cluster_7498	No spot
NZ_RQND01000042.1_RGP_0	cluster_13575	No spot
NZ_JBODQI010000028.1_RGP_0	cluster_272	No spot
NZ_AMGG01000021.1_RGP_0	cluster_1918	No spot
NZ_QKVG01000064.1_RGP_0	cluster_10471	No spot
NZ_JBLKPZ010000001.1_RGP_0	cluster_7328	spot_7
NZ_AMFW01000033.1_RGP_0	cluster_13576	No spot
NZ_JARCUL010000010.1_RGP_0	cluster_13577	No spot
NZ_JADVOJ010000001.1_RGP_5	cluster_1558	spot_59
NZ_RQND01000034.1_RGP_0	cluster_13578	No spot
NZ_AMGG01000018.1_RGP_0	cluster_13579	No spot
NZ_JAVLRJ010000030.1_RGP_0	cluster_5992	No spot
NZ_CP163385.1_RGP_0	cluster_13580	No spot
NZ_CP134555.1_RGP_17	cluster_13581	spot_1
NZ_JARVZW010000015.1_RGP_0	cluster_13582	No spot
NZ_JBILZS010000001.1_RGP_4	cluster_6386	spot_1
NZ_JAXOSB010000008.1_RGP_0	cluster_13583	spot_1
NZ_AMGG01000010.1_RGP_0	cluster_13584	spot_19
NZ_JBDGHA010000011.1_RGP_0	cluster_13585	No spot
NZ_JARTXR010000010.1_RGP_1	cluster_13586	No spot
NZ_CP091344.1_RGP_1	cluster_7328	spot_7
NZ_CP151698.1_RGP_0	cluster_11638	No spot
NZ_JADAIY010000130.1_RGP_0	cluster_13587	No spot
NZ_KN708492.1_RGP_0	cluster_13588	No spot
NZ_JAFMOM020000001.1_RGP_2	cluster_436	No spot
NZ_JAZGUW010000005.1_RGP_0	cluster_436	No spot
NZ_JARTYG010000043.1_RGP_1	cluster_931	No spot
NZ_JAHKDI010000252.1_RGP_0	cluster_13589	No spot
NZ_JFEZ01000064.1_RGP_0	cluster_4191	No spot
NZ_JBAITD010000019.1_RGP_0	cluster_5830	spot_75
NZ_JAUEOI010000061.1_RGP_0	cluster_5830	spot_75
NZ_CP134586.1_RGP_15	cluster_6843	spot_2
NZ_QKVG01000075.1_RGP_0	cluster_13590	No spot
NZ_JAPDKF010000032.1_RGP_0	cluster_13591	No spot
NZ_JAYMFR010000179.1_RGP_0	cluster_6407	No spot
NZ_LLDI01000526.1_RGP_0	cluster_6407	No spot
NZ_JAAGTO010000065.1_RGP_0	cluster_10127	No spot
NZ_JBMBVE010000001.1_RGP_1	cluster_2821	No spot
NZ_LYNM01000436.1_RGP_0	cluster_9191	No spot
NZ_CP134586.1_RGP_7	cluster_10471	spot_32
NZ_QKVG01000073.1_RGP_0	cluster_13592	No spot
NZ_JAUEON010000086.1_RGP_0	cluster_13041	No spot
NZ_JAXOQV010000016.1_RGP_0	cluster_13593	No spot
NZ_JBDNEL010000005.1_RGP_0	cluster_11600	spot_72
NZ_JAXOSB010000010.1_RGP_2	cluster_9154	spot_14
NZ_AMGG01000037.1_RGP_0	cluster_13594	No spot
NZ_JAPDKF010000089.1_RGP_0	cluster_1713	No spot
NZ_JAPAAI010000011.1_RGP_0	cluster_1713	No spot
NZ_JAVLRJ010000022.1_RGP_0	cluster_13595	No spot
NZ_CP134555.1_RGP_9	cluster_8775	spot_18
NZ_JARVZW010000001.1_RGP_4	cluster_13596	spot_1
NZ_CAKNBL010000106.1_RGP_0	cluster_13597	No spot
NZ_VNWR01000043.1_RGP_2	cluster_13598	No spot
NZ_AMGG01000013.1_RGP_0	cluster_13362	No spot
NZ_JADAIY010000118.1_RGP_0	cluster_12336	No spot
NZ_NGEL01000170.1_RGP_0	cluster_10813	No spot
NZ_JARTYG010000030.1_RGP_0	cluster_13599	No spot
NZ_JAJDFW010000030.1_RGP_1	cluster_109	No spot
NZ_VHFC01000100.1_RGP_0	cluster_13600	No spot
NZ_JAPDKF010000072.1_RGP_0	cluster_13601	No spot
NZ_UFMF01000004.1_RGP_0	cluster_931	spot_31
NZ_JBMFCH010000001.1_RGP_1	cluster_7163	spot_9
NZ_JARTXU010000012.1_RGP_1	cluster_14720	spot_0
NZ_CP134586.1_RGP_20	cluster_532	spot_27
NZ_AMGG01000002.1_RGP_0	cluster_13602	spot_33
NZ_QKVG01000018.1_RGP_2	cluster_12845	No spot
NZ_JAPDKF010000142.1_RGP_0	cluster_13603	No spot
NZ_QFCA01000071.1_RGP_0	cluster_13604	No spot
NZ_RFCY01000001.1_RGP_0	cluster_14720	spot_0
NZ_JAAGTO010000054.1_RGP_0	cluster_13605	No spot
NZ_JBMBVE010000001.1_RGP_0	cluster_7328	spot_7
NZ_LYNM01000316.1_RGP_0	cluster_3038	No spot
NZ_JAXOSB010000013.1_RGP_0	cluster_13606	No spot
NZ_JBODQI010000040.1_RGP_0	cluster_13607	No spot
NZ_AMGG01000072.1_RGP_1	cluster_13608	No spot
NZ_JBDGHA010000004.1_RGP_0	cluster_10435	spot_85
NZ_NGEO01000068.1_RGP_0	cluster_7237	No spot
NZ_AMFW01000012.1_RGP_1	cluster_13609	spot_634
NZ_JARCUL010000008.1_RGP_0	cluster_13610	spot_98
NZ_VHFU01000079.1_RGP_0	cluster_9213	No spot
NZ_CP134586.1_RGP_4	cluster_1918	spot_0
NZ_AMGG01000058.1_RGP_0	cluster_13611	No spot
NZ_JAPDKF010000107.1_RGP_0	cluster_13612	No spot
NZ_RFCY01000017.1_RGP_1	cluster_13613	No spot
NZ_JARVZK010000002.1_RGP_0	cluster_115	spot_33
NZ_CP163382.1_RGP_27	cluster_1811	spot_30
NZ_CP134555.1_RGP_1	cluster_931	spot_31
NZ_CP045108.1_RGP_0	cluster_3081	No spot
NZ_CP134586.1_RGP_0	cluster_13952	spot_11
NZ_JBDGHA010000040.1_RGP_0	cluster_14425	No spot
NZ_QKVG01000037.1_RGP_0	cluster_13614	No spot
NZ_NGEL01000020.1_RGP_0	cluster_12352	No spot
NZ_JARTYG010000024.1_RGP_1	cluster_13041	No spot
NZ_CP134587.1_RGP_0	cluster_13615	No spot
NZ_AMGG01000046.1_RGP_0	cluster_13616	No spot
NZ_JBDGHA010000024.1_RGP_0	cluster_13617	No spot
NZ_CP087328.1_RGP_26	cluster_13618	spot_40
NZ_JAHKDI010000221.1_RGP_0	cluster_1843	No spot
NZ_CP134586.1_RGP_36	cluster_7524	spot_24
NZ_JAXOSB010000005.1_RGP_0	cluster_7328	spot_7
NZ_JBMBVE010000016.1_RGP_0	cluster_13619	No spot
NZ_RFCY01000003.1_RGP_2	cluster_13620	spot_17
NZ_JAUEON010000077.1_RGP_1	cluster_14384	No spot
NZ_CP045110.1_RGP_5	cluster_13621	spot_19
NZ_JARVZK010000013.1_RGP_0	cluster_13622	No spot
NZ_CP163382.1_RGP_20	cluster_13623	spot_14
NZ_JARVZM010000006.1_RGP_0	cluster_9138	spot_84
NZ_CAKNBL010000079.1_RGP_0	cluster_13624	No spot
NZ_VNWR01000013.1_RGP_1	cluster_7163	spot_9
NZ_CAXNZZ010000001.1_RGP_1	cluster_7163	spot_9
NZ_JAPCWU010000097.1_RGP_0	cluster_13625	No spot
NZ_QKVG01000034.1_RGP_0	cluster_2231	No spot
NZ_RFCY01000012.1_RGP_1	cluster_1319	No spot
NZ_JAPDKF010000125.1_RGP_0	cluster_3549	No spot
NZ_PRKC01000048.1_RGP_0	cluster_13626	No spot
NZ_KN708493.1_RGP_0	cluster_13627	spot_32
NZ_UFKX01000056.1_RGP_0	cluster_776	No spot
NZ_JAJDFW010000026.1_RGP_0	cluster_6319	No spot
NZ_CP134586.1_RGP_9	cluster_13628	spot_26
NZ_AMGG01000064.1_RGP_0	cluster_13629	No spot
NZ_QKVG01000033.1_RGP_0	cluster_4217	spot_10
NZ_RFCY01000010.1_RGP_0	cluster_9670	No spot
NZ_VHFC01000056.1_RGP_0	cluster_14364	No spot
NZ_CP087328.1_RGP_18	cluster_3668	spot_59
NZ_JAXORD010000001.1_RGP_1	cluster_7328	spot_7
NZ_JEYH01000012.1_RGP_1	cluster_3247	No spot
NZ_JBMFCH010000009.1_RGP_1	cluster_13630	spot_30
NZ_CP134586.1_RGP_1	cluster_931	spot_31
NZ_JAPCWU010000081.1_RGP_0	cluster_13631	No spot
NZ_AMGG01000050.1_RGP_0	cluster_13632	No spot
NZ_JBDGHA010000027.1_RGP_0	cluster_13633	No spot
NZ_QKVG01000116.1_RGP_0	cluster_13634	No spot
NZ_JAKUNC010000002.1_RGP_1	cluster_2821	No spot
NZ_RFCY01000020.1_RGP_0	cluster_9191	No spot
NZ_JAAGTO010000005.1_RGP_0	cluster_13635	No spot
NZ_JBMBVE010000014.1_RGP_0	cluster_13636	No spot
NZ_CP134586.1_RGP_42	cluster_13637	spot_56
NZ_JAPCWU010000045.1_RGP_0	cluster_13638	No spot
NZ_AMGG01000025.1_RGP_0	cluster_13639	No spot
NZ_JBDGHA010000014.1_RGP_0	cluster_737	No spot
NZ_QKVG01000106.1_RGP_0	cluster_13640	No spot
NZ_JAPDKF010000051.1_RGP_0	cluster_13641	No spot
NZ_CP175841.1_RGP_6	cluster_13642	spot_33
NZ_JBMQJG010000001.1_RGP_0	cluster_13642	spot_33
NZ_JAMKXB010000090.1_RGP_0	cluster_13643	No spot
NZ_JARCUL010000071.1_RGP_0	cluster_13644	No spot
NZ_JADVOJ010000003.1_RGP_1	cluster_13645	No spot
NZ_JAPCWU010000127.1_RGP_0	cluster_13646	No spot
NZ_AMGG01000018.1_RGP_1	cluster_13647	spot_1
NZ_RFCY01000004.1_RGP_0	cluster_13648	No spot
NZ_JBFMNN010000004.1_RGP_2	cluster_13649	spot_1
NZ_JAVLRJ010000038.1_RGP_0	cluster_10096	No spot
NZ_QKVG01000007.1_RGP_0	cluster_13650	No spot
NZ_CP187579.1_RGP_25	cluster_3301	spot_6
NZ_NGEL01000144.1_RGP_0	cluster_13651	No spot
NZ_JAJDFW010000020.1_RGP_3	cluster_12847	No spot
NZ_CP045110.1_RGP_2	cluster_10273	spot_31
NZ_CP134586.1_RGP_14	cluster_5993	spot_5
NZ_CP087328.1_RGP_10	cluster_10234	spot_34
NZ_JAHKDI010000032.1_RGP_0	cluster_2679	No spot
NZ_JBMFCH010000009.1_RGP_0	cluster_13652	spot_1
NZ_CP134586.1_RGP_6	cluster_13653	spot_33
NZ_JAPCWU010000078.1_RGP_0	cluster_13654	No spot
NZ_QFCA01000051.1_RGP_0	cluster_1913	No spot
NZ_RFCY01000018.1_RGP_0	cluster_13655	No spot
NZ_JAAGTO010000042.1_RGP_0	cluster_12206	No spot
NZ_LYNM01000100.1_RGP_0	cluster_737	No spot
NZ_QKVG01000032.1_RGP_0	cluster_3668	No spot
NZ_CP187579.1_RGP_1	cluster_7731	spot_1
NZ_CP030106.1_RGP_3	cluster_1035	spot_67
NZ_JAMKXB010000057.1_RGP_0	cluster_12336	No spot
NZ_JBAITJ010000008.1_RGP_0	cluster_5749	No spot
NZ_RFCE01000009.1_RGP_1	cluster_13656	No spot
NZ_JARCUL010000058.1_RGP_0	cluster_1949	No spot
NZ_JBJLWA010000062.1_RGP_0	cluster_1949	No spot
NZ_VHFU01000013.1_RGP_0	cluster_3177	No spot
NZ_CP134586.1_RGP_29	cluster_13657	spot_112
NZ_JAMJWK010000001.1_RGP_3	cluster_13658	spot_98
NZ_CP163382.1_RGP_4	cluster_13659	spot_19
NZ_CAKNBL010000057.1_RGP_0	cluster_11648	No spot
NZ_CP096768.1_RGP_3	cluster_7731	spot_1
NZ_CP045110.1_RGP_7	cluster_1918	spot_0
NZ_JAPCWU010000138.1_RGP_0	cluster_7823	No spot
NZ_JBILZS010000001.1_RGP_1	cluster_13660	spot_17
NZ_KN708492.1_RGP_1	cluster_13661	No spot
NZ_NGEL01000140.1_RGP_0	cluster_13662	No spot
NZ_UFKX01000044.1_RGP_0	cluster_13663	No spot
NZ_JAJDFW010000007.1_RGP_0	cluster_13664	No spot
NZ_CP134586.1_RGP_19	cluster_12847	spot_34
NZ_JAPCWU010000130.1_RGP_0	cluster_13665	No spot
NZ_JBAJXA010000004.1_RGP_0	cluster_5427	No spot
NZ_JBAIUK010000063.1_RGP_0	cluster_13666	No spot
NZ_CP087328.1_RGP_2	cluster_13667	spot_48
NZ_JAHKDI010000212.1_RGP_0	cluster_3871	No spot
NZ_CP175841.1_RGP_0	cluster_11156	spot_51
NZ_JBAIUK010000035.1_RGP_0	cluster_13668	No spot
NZ_JARTXU010000015.1_RGP_0	cluster_14779	No spot
NZ_NGEO01000006.1_RGP_0	cluster_11932	No spot
NZ_JAYMFR010000214.1_RGP_0	cluster_9235	No spot
NZ_JAAGTO010000004.1_RGP_1	cluster_13669	No spot
NZ_JBIMBX010000014.1_RGP_0	cluster_13670	No spot
NZ_JAMKXB010000050.1_RGP_0	cluster_13671	No spot
NZ_CP023020.1_RGP_1	cluster_7731	spot_127
NZ_JBODQI010000006.1_RGP_0	cluster_13672	spot_63
NZ_CP032217.1_RGP_0	cluster_13673	No spot
NZ_CP023026.1_RGP_7	cluster_3177	spot_31
NZ_JBPCIF010000001.1_RGP_8	cluster_3177	spot_31
NZ_CP026943.1_RGP_6	cluster_3177	spot_31
NZ_CP163382.1_RGP_0	cluster_9448	spot_11
NZ_JARVZM010000002.1_RGP_0	cluster_7731	spot_48
NZ_JARVZW010000001.1_RGP_1	cluster_12607	spot_7
NZ_JAPCWU010000031.1_RGP_0	cluster_14815	No spot
NZ_JBILZS010000006.1_RGP_0	cluster_13674	spot_2
NZ_UFLH01000014.1_RGP_0	cluster_13675	No spot
NZ_CP151697.1_RGP_1	cluster_931	spot_31
NZ_JBAIUK010000041.1_RGP_0	cluster_13676	No spot
NZ_ANND01000045.1_RGP_0	cluster_13676	No spot
NZ_VHFC01000003.1_RGP_0	cluster_12848	spot_1
NZ_CP087328.1_RGP_46	cluster_13677	spot_50
NZ_JAHKDI010000172.1_RGP_0	cluster_13678	No spot
NZ_JBMFCH010000007.1_RGP_1	cluster_931	spot_31
NZ_JADIWM010000039.1_RGP_0	cluster_5017	No spot
NZ_CP175841.1_RGP_5	cluster_8588	spot_61
NZ_SOYV01000005.1_RGP_0	cluster_8588	spot_61
NZ_CP134586.1_RGP_8	cluster_10284	spot_14
NZ_JBODQI010000001.1_RGP_0	cluster_12045	spot_52
NZ_JARTXU010000008.1_RGP_2	cluster_13679	spot_1
NZ_JBAITD010000017.1_RGP_0	cluster_5631	spot_84
NZ_JAAGTO010000004.1_RGP_0	cluster_7731	spot_1
NZ_JBMBVE010000006.1_RGP_0	cluster_13680	No spot
NZ_CP134586.1_RGP_41	cluster_13681	spot_59
NZ_JBAIUK010000150.1_RGP_0	cluster_13682	No spot
NZ_RFCE01000004.1_RGP_0	cluster_7594	spot_35
NZ_JAPAAI010000060.1_RGP_1	cluster_7594	No spot
NZ_JARCUL010000042.1_RGP_0	cluster_8756	No spot
NZ_JAPCWU010000144.1_RGP_0	cluster_115	No spot
NZ_JBDGHA010000016.1_RGP_0	cluster_13683	No spot
NZ_JAPDKF010000099.1_RGP_0	cluster_1090	No spot
NZ_RFCY01000001.1_RGP_4	cluster_13684	spot_9
NZ_JARVZK010000002.1_RGP_1	cluster_13685	spot_24
NZ_CP163384.1_RGP_0	cluster_13686	No spot
NZ_CP134555.1_RGP_6	cluster_13687	spot_33
NZ_CAKNBL010000023.1_RGP_1	cluster_13688	No spot
NZ_CP045110.1_RGP_9	cluster_13689	spot_1
NZ_CP134586.1_RGP_24	cluster_8943	spot_23
NZ_JAPCWU010000124.1_RGP_0	cluster_13690	No spot
NZ_LN997846.1_RGP_5	cluster_10234	spot_34
NZ_JARTXR010000015.1_RGP_0	cluster_13952	spot_11
NZ_JADAIY010000160.1_RGP_0	cluster_13691	No spot
NZ_JSDG01000091.1_RGP_0	cluster_13692	No spot
NZ_NGHQ01000021.1_RGP_0	cluster_897	No spot
NZ_CP134586.1_RGP_13	cluster_13693	spot_48
NZ_JAPCWU010000089.1_RGP_0	cluster_8378	No spot
NZ_JBDGHA010000006.1_RGP_1	cluster_12336	No spot
NZ_CP187579.1_RGP_11	cluster_3368	spot_47
NZ_JAPDKF010000018.1_RGP_0	cluster_13694	No spot
NZ_RFCY01000011.1_RGP_2	cluster_6277	spot_19
NZ_VHFC01000085.1_RGP_0	cluster_13695	No spot
NZ_JBJOWU010000030.1_RGP_0	cluster_115	No spot
NZ_JBMFCH010000007.1_RGP_0	cluster_13696	spot_17
NZ_JADIWM010000030.1_RGP_0	cluster_13697	No spot
NZ_CP175841.1_RGP_1	cluster_13952	spot_11
NZ_CP096768.1_RGP_6	cluster_3177	spot_31
NZ_JBJOWI010000092.1_RGP_0	cluster_13698	No spot
NZ_CP134586.1_RGP_5	cluster_13699	spot_1
NZ_JBAITD010000030.1_RGP_0	cluster_5077	No spot
NZ_JBPEKV010000030.1_RGP_0	cluster_11932	No spot
NZ_JAPCWU010000122.1_RGP_0	cluster_13700	No spot
NZ_JBAIUK010000096.1_RGP_0	cluster_13701	No spot
NZ_JAMKXB010000006.1_RGP_0	cluster_12352	No spot
NZ_JBJOWI010000065.1_RGP_0	cluster_5886	No spot
NZ_CP134565.1_RGP_6	cluster_13702	spot_284
NZ_CP134556.1_RGP_0	cluster_10818	No spot
NZ_JARVYG010000004.1_RGP_0	cluster_13703	spot_61
NZ_JBDGHA010000039.1_RGP_0	cluster_13704	No spot
NZ_CP134565.1_RGP_0	cluster_8757	spot_11
NZ_JARTXX010000054.1_RGP_0	cluster_14720	No spot
NZ_NGEL01000034.1_RGP_0	cluster_737	No spot
NZ_UFKX01000009.1_RGP_0	cluster_8757	No spot
NZ_CP096768.1_RGP_15	cluster_2914	spot_101
NZ_JBAIUK010000034.1_RGP_0	cluster_7915	No spot
NZ_CP038262.1_RGP_2	cluster_13705	spot_48
NZ_VHFC01000069.1_RGP_0	cluster_13706	No spot
NZ_JBJOWI010000098.1_RGP_0	cluster_13707	No spot
NZ_JAPCWU010000019.1_RGP_0	cluster_13708	No spot
NZ_JBAIUK010000005.1_RGP_0	cluster_3300	No spot
NZ_JBDGHA010000019.1_RGP_0	cluster_567	No spot
NZ_CP187579.1_RGP_8	cluster_13709	spot_76
NZ_NGCN01000033.1_RGP_0	cluster_13710	No spot
NZ_JBMBVE010000005.1_RGP_0	cluster_13711	spot_61
NZ_CP134586.1_RGP_2	cluster_10477	spot_57
NZ_JBAIUK010000108.1_RGP_0	cluster_14492	No spot
NZ_RFCE01000001.1_RGP_1	cluster_14720	spot_0
NZ_JBJOWI010000086.1_RGP_0	cluster_13712	No spot
NZ_JAPCWU010000147.1_RGP_0	cluster_5903	No spot
NZ_JANBNO010000094.1_RGP_0	cluster_5903	No spot
NZ_JBAIUK010000104.1_RGP_0	cluster_13713	No spot
NZ_JBDGHA010000013.1_RGP_0	cluster_13952	No spot
NZ_JAPDKF010000012.1_RGP_0	cluster_13714	No spot
NZ_JBDNEL010000003.1_RGP_0	cluster_14760	spot_33
NZ_JARVZK010000006.1_RGP_1	cluster_931	spot_31
NZ_CP134555.1_RGP_32	cluster_13715	spot_210
NZ_KB849944.1_RGP_2	cluster_13715	spot_210
NZ_JBJOWI010000085.1_RGP_0	cluster_13716	No spot
NZ_JAPCWU010000133.1_RGP_0	cluster_13717	No spot
NZ_JAXOTG010000005.1_RGP_0	cluster_13718	No spot
NZ_CP134565.1_RGP_3	cluster_13719	spot_48
NZ_CP151697.1_RGP_22	cluster_13720	spot_59
NZ_CP187579.1_RGP_21	cluster_838	spot_68
NZ_CP038263.1_RGP_0	cluster_13721	No spot
NZ_VHFC01000045.1_RGP_0	cluster_13722	No spot
NZ_CP087328.1_RGP_23	cluster_13723	spot_24
NZ_CP096768.1_RGP_0	cluster_13724	spot_251
NZ_JAPCWU010000104.1_RGP_0	cluster_13725	No spot
NZ_VAGC01000065.1_RGP_0	cluster_279	No spot
NZ_CP091346.1_RGP_2	cluster_11904	spot_17
NZ_JBAIUK010000004.1_RGP_0	cluster_11130	No spot
NZ_JAPQYI010000001.1_RGP_2	cluster_1918	spot_0
NZ_JADVOJ010000006.1_RGP_0	cluster_12607	spot_7
NZ_CAKNBL010000007.1_RGP_0	cluster_13726	No spot
NZ_JARVYG010000015.1_RGP_0	cluster_13727	No spot
NZ_JAPJUN010000008.1_RGP_0	cluster_13728	No spot
NZ_JBDNDY010000005.1_RGP_2	cluster_13729	spot_56
NZ_JANBNM010000078.1_RGP_0	cluster_13730	No spot
NZ_LRDZ01000039.1_RGP_0	cluster_12463	No spot
NZ_JAPCWU010000082.1_RGP_0	cluster_13731	No spot
NZ_OVCD01000084.1_RGP_0	cluster_13732	No spot
NZ_CP151697.1_RGP_14	cluster_13733	spot_209
NZ_JAJDFW010000038.1_RGP_0	cluster_13734	No spot
NZ_VHFC01000031.1_RGP_0	cluster_931	No spot
NZ_JAPCWU010000074.1_RGP_0	cluster_13735	No spot
NZ_CP066235.1_RGP_22	cluster_13736	spot_211
NZ_OVCD01000074.1_RGP_0	cluster_13737	No spot
NZ_JARTXU010000032.1_RGP_0	cluster_7328	spot_7
NZ_VAGC01000064.1_RGP_0	cluster_2871	No spot
NZ_NRSN01000046.1_RGP_0	cluster_3732	No spot
NZ_JANBNM010000033.1_RGP_0	cluster_14815	No spot
NZ_JAPCWU010000142.1_RGP_0	cluster_919	No spot
NZ_CP066235.1_RGP_14	cluster_13041	spot_26
NZ_JAYMFR010000084.1_RGP_0	cluster_10160	No spot
NZ_JBMACB010000094.1_RGP_0	cluster_10160	No spot
NZ_JABJRO010000029.1_RGP_1	cluster_13041	spot_26
NZ_JANBNM010000002.1_RGP_0	cluster_8756	No spot
NZ_JAIEUU010000003.1_RGP_0	cluster_10273	No spot
NZ_VHGT01000019.1_RGP_0	cluster_13738	No spot
NZ_OVCD01000018.1_RGP_0	cluster_1283	No spot
NZ_CP066235.1_RGP_6	cluster_14720	spot_0
NZ_JAMJWK010000001.1_RGP_8	cluster_928	spot_67
NZ_NRSN01000071.1_RGP_2	cluster_11559	spot_400
NZ_JANBNM010000026.1_RGP_0	cluster_13739	No spot
NZ_VHGT01000007.1_RGP_0	cluster_13740	No spot
NZ_JAVLRJ010000054.1_RGP_0	cluster_11552	No spot
NZ_CP163382.1_RGP_9	cluster_2914	spot_8
NZ_CAKNBL010000066.1_RGP_0	cluster_13741	No spot
NZ_JBILZS010000002.1_RGP_0	cluster_13952	No spot
NZ_NRSN01000043.1_RGP_0	cluster_13742	No spot
NZ_JBDNDY010000001.1_RGP_3	cluster_13743	spot_17
NZ_JANBNM010000020.1_RGP_0	cluster_13744	No spot
NZ_JAPCWU010000123.1_RGP_0	cluster_3475	No spot
